review,sentiment
katulad ng review ko sa panty. magkasabay sila dumating kaya super tagal ng inintay ko para mapasakamay ko ang items. ok naman ang pagka packed. but yun product itself mukang nakaka happy naman kasi kumpara sa iba .parang breathable nga ang freling nito kapag suot mo..hindi mainit pero my pagka,4
mura na to compare sa ibang products. makapal naman sya kaya keri na. hindi ko lang alam kung kakalat sya pag nilabhan. thanks,3
the product u cannot put sim card so far ok nman ung functions nya gumagana nmn lahat,4
"thank you so much seller!! okay naman ang quality nya, super bet ni bagets heheh will order again soon. mabilis din dumating",3
"received ko na order ko! the item is good and well packed, pinaship din agad yung item kaya nareceived ko agad, thank you so much seller",3
annnnnggggggggggggg ppppaaaaaaaaannnnnnnnggggggeeeeetttttt nnnooooonnngggg paaaggggkkkkaaaakkkkaaaa ppprrriiiinnnntttt,1
"got my order po. thank you thank you seller for this very nice shoes. what you see is what you get! legit shop,seller is mabait .. thank you din po sa pag send ng picture bago e ship godbless your shop sa uulitin po.",3
"very nice delivery guy!! thank you seller for the product, it looks nice! sana d agad lalamig ang not coffee o mawalan ng lamig kapag malamig na inumin ang nilagay. thanks shopee!",3
quality of the product is superb thanks seller ndi mu q binigo..super happy kme ng frend q sabay kme ng order pra sa mga baby nmin.. salamat din ky kuyang rider..,3
mas okay pala king meron small na size. pero all goods thankyou,4
good mabilis sya dumating lahat ng order ko tama ang cute sulit ang bayad salamat seller at kay kua rider natin sa uulitn na pag order,3
thankyou seller super duper nice niya nagustuhan ko talaga tuwang tuwa ako hehe order ulit ako soon,3
"okay naman yung products , kaya lang akala ko may free spatula na sya wala pala....pero very sealed naman po sya..thankyou seller",4
thanks seller and shoppe.have a nice day.ngayon ko lang po na upload.,3
"yes na yes! mganda nmn at super nsatisfied sa pagkadlivered skin. safe nmn dhil ibinalot nmn ng bonggang bongga. medu kinabahan nga aq.,tkot aq mag order ng ganito sa mga online selling eh, dhil bka nga damaged ang mrecb ko. mauul8 pa cguro dhil d2",3
thank you seller ang ganda..thank you shoppee,3
super ganda tama yung color and size,3
"good maganda yong mga item, sakto sa dalaga ko yong slipper. tapos yong wipes mabango. yong mga item tama lahat walang kulang size color. pag may promo order ulit, slamat kay seller",3
"nice thumbs up kay seller, ok lahat ng umbrella, lahat working and no damages.. super nice, umabot pa delivery before christmas.. perfect pang gift sa mga kapatid at friends ko.. must order again in this shop.",3
"maganda gamitin, pwede xang pang regalo. malakas din ang hangin nia. thank you seller sa mabilis na pag assist sa order ko at kay kuya rider sa pag deliver ng item. thank you.",3
"ganda ng tela hnd nakakahiya ibenta sa mga customer. nagsend dn picture c seller bago nya ship very accommodating c seller mabilis mag reply. complete ung order ko, nasunod dn ung color na pinili ko. good job seller mabait dn c kuya driver na nagdeliver.",3
"thank you seller ! btw dissapoint lang po kase ang nakalagay sa pang 3rd pic may gift , nung dumating naman sken wala naman pong gift pero oks lang ! merry xmass & happy new year po",4
ganda nya. kla ko mahirapan ako ikabit madali lng pla basta dahan at ingat lng sa pangdikit ang ending mukhang true na wood thank u order ako ulit,3
10/10 cute. first time ko mag-ganito but it feels okay naman. takes some getting used to but over all ganda niya. love it.,3
maganda cya thank you,3
ang gandaaaa gravehhhh oorder po ulit ako thankyouu seller at sa mabait at poging rider,3
"salamat shoppe!!!!mabilis dumating order ko,,,,laging ito ang inorder kong baby wipes sa baby ko dahil cheapest price sya pero maganda naman same pa rin naman sa mga mahal na baby wipes",3
okay na okay po yung na received ko thankyou seller nagustuhan ko po ito keep it up po more power and godbless sa business niyo po,3
pg 3rd time kn eto.ok naman lahat at sana tumagalthank you selller at sa rider.,3
"i tried it first before rating. intense! at first i thought there wasn't much, but when i checked the filter, grabe ang galing. tho the vacuum is a little noisy, but it is effective.",3
"ok ung item, goods",3
"okay po ung air purifier na to, so far so good po..kaso may konting crack po..hope sa susunod po masecure po ng maayos yong packaging..pero thank pa rin..sana po tumagal eto..thanks po seller",4
cellphone holder tsaka airpods pero hindi gumagana yung sa may left part.,4
"10 satisfied buyer here. ang ganda worth it. at ang gaan sa paa, comfy. size 8 si mama sakto lang sa kanya ang size 36/37. size 9 ako sakto lang sa akin ang size 38/39. for your reference. order ako ulit. ibang color. thank you seller.",3
the product is good. medyo manipis lang. well packaged. mabilis naship. this shop is recommended.,3
"pictures are not related to the product! maganda yung item, comfy suotin. thank you!!",3
ang ganda ng payong no damage and makapal po yung tela ng payong. salamat po,3
maganda at mura pa.. thank you. will order again next time.,3
"thank you po its working fine and affordable pwede dn po isaksak sa powerbank there i was, an empty piece of a shell just minding my own world without even knowing what love and life were all about then you came…",3
na shock ako sa sobrang ganda... hindi matigas e tiklop...thank u seller.. really love it,3
"finally dumating narin, na stuck sa soc3 kasura nung 2.2 ko pa to inorder dumating 10 na. i like it~ ang ganda mukhang mamahalin, glad i chose white. well packed nman kahit nayupi ung karton doesn't matter tatapon q rin naman un.",4
nagustuhan ko siya. kahit papaano napush naman at very comfortable pa isuot. di kayo magsisisi pa ito ang binili niyo. lalo na sa flat chested like mebuy na guys . wag ng patumpik2x pa,3
"sobrang ganda niya at gumagana talaga. thank you seller! definitely 5 stars, good quality and service. will order again...",3
"maganda naman yung quality ng products pwede na kasi mura lang naman sya. thank you seller , i will buy again next time....",3
"ang cool netoo, ang ganda nya gamitin at smooth pa para ka talagang gumagamit ng normal pen and sulit naden",3
"salamat seller swak lang din sa price ung keypad phone sana magtagal sya.okay na din pang eload ko lang naman gagamitingod bless,salamat din manong rider",3
the nails all look so pretty! slight color differences with the pictures on shopee but i expected it. my order came with free nail files and nail jelly adhesives so that definitely was a plus. thank you seller!,3
okie sana hnd nga lang nag charge yong sa mirror na may fan..pero mabait namn si seller..gcash yong refund .salamat...,4
will highly recommend this shop! quality wise 10/10 medj matagal lang shipping.,3
different size small order ko dumating 1small 2 xl,2
super effective against to my eyes subrang ganda nya akkkkk,3
as usual napakaganda talaga ng mga products niyo po. salamat po at umabot sa christmas rush kahit maraming na order na deliver parin yung order ko in time. thank you rin po kuya rider,3
sunday ko sya inorder and received ko agad ngayong thursday. ang bilis ng shipping and tuwang tuwa ang kapatid ko. will order again soon. may sticker din syang kasama at resibo. 100 percent na orig din. sure it will last talaga. thank you kim taehyung park jimin jeon jungkook kim,3
ang gaganda po thank you,3
super nice quality!! ganda din ng mismong product! actually umorder ako ulit ..isa lang kasi inorder ko jasi tinry ko muna . nice namn so . order ulit . salamat!! photo not related! nilabhan ko na agad ..,3
solid lake pala salamat po at sa rider salamat migo hahaha,3
what you see is what you get okay lang overall and excited na akong gamitin. mejo malaki lang,3
amazing i really love the smell grabe ang bango at long lasting.i finally found the shop na babalik balikan kooo. will order for my bf this week kasi napaka bango ng perfume nyo. i will buy him versace eros,3
"maganda yung quality, tama yung sizes as well as its color. fast din na ship. sana may pera ako pang invest dito para gawing business pero walang support sad layp",3
cotton this is my second purchase from this shop. hehe gusto ksi ng hubby ko yung quality. nagamit na niya ung two kaya 4 nalang napic ko. mas bet ko ung color now. hehe,3
super excellent yung mga items dito .. ang gaganda pa .. i like the quality and super mura pa ..god bless po s inyung lahat ...,3
maganda naman sya sobrang ganda ng quality kaso my dalawang sira pero okay naman guys solid,4
"ganda yern photo and video not related. i forgot to take pictures and video of the product but nonetheless, the products were all delivered well and in good condition naman. i really like them. they fit sa kagaya kong well... hahaha thank youuu",3
elastic hello ang ganda ng quality bili kayo dito sana dumami orders nyo lalo na sa mga meticulous fersons,3
10/0 napakaganda ng kalidad ng neto mukhang original talaga siya ang presyo ng produkto ay super worth it base sa quality niya ang bilis ng paghahatid very responsive din si seller so far this shop is my top bluetooth earphone store super recommended ang bluetooth earphone na to i like,3
thank you po ang ganda,3
the item is working perfectly fine pero sobrang worried ko lang nung makita ko yung packaging nung seller but thankfully nothing happens... ,4
love the color sana tumagal sana thanks seller,3
wow. as in wow. ang ganda nya. kumpleto sya at may freebies pa. lahat gumagana salamat sa seller at sa delivery guy ambait nya kasama ko sya sa unboxing he he. thanks. legit na legit.,3
"you need to put battery so you can use it so far okay naman and it works well, at first it's hard to assemble the battery, , thank you seller. parang lipstick lang ang dating into you can put it in small pouch..",4
"good malambot sa paa isoot tama lang pan skol ng kids,,, thank u seller,,,, highly recommended",3
"excellent good for the price. hindi ganon kamahal, tama lang sa presyo kung pagbabasehan sa iba.",3
ganda..legit hawk bag..nasunod yung kulay na gusto..thank you po..order ulit ako nxt time,3
"malakas yung buga ng hangin, best product i've purchased.",3
good maganda ang item. maganda din ang tela ng mga sock. ang delivery okay naman sakto lang ang dating. recommend this shop.,3
super bango nya and hindi matapang yung amoy. sweet lang maayos din ang packaging will probably order again next time thanks seller,3
there’s a big scratch. written this after 2 days of using it. okay naman.,4
"this is my 2nd air purifier from this shop.. parang mas bet ko yung isang purifier dahil nakikita mo ung mga indicator. pero ok na din to. para magkaiba sila. may pa free tissue pa si seller, siguro kasi sinabi ko na 2nd time ko na oorder . thank you",4
gandaaa! rubber pala siya. akala ko katulad sa ibang nabili ko na parang leather. pero okay lang din maganda naman. i added 1 size kasi alam kong maliit mga ganitong sandals kaya nagkasya siya sakin. thank youu,3
maganda sana kaso durog yung high lighter kainis,4
"diko pa masyado na try din to, bat sana tumagal ang sana mgnda pag gmitin na pang picture thank you , slamat seller, shopee and kuya rider dko pa masyado nttry pero gumagana po sya. sana tumagal lng heheh thank you thank you , slamat seller, shopee and kuya rider",3
ang ganda at malaki po syasalamat po seller,3
maganda sya pero bat ganun ito lang nakuha ko bali 2 items lang po tsaka nagkakapagtaka nman na 2k daw eh dinga aabot ng dalawang kilo ang timbang nito eh.pero maganda talaga sya lalo na yung 1 piece nandun talaga c luffy,4
"as usual yupi ang box, pero okay naman ang tumbler. thank youuuuuu",4
liquid ‘di po s’ya sobrang bango huhu tama lang yung amoy n’ya mas mabango and mas long lasting yung ‘di ko nabili here sa online huhu dalawa pa naman binili ko thankyou parin seller kasi safe nakarating ang aking order kudos po sa’yo and god bless us po.,4
"maganda quality un natanggap ko. walang damage sa stand nya at working un light. maganda dn pagkakapack. mabilis lang dumating, 3 days lang ata natanggap ko na. goodjob seller!",3
